GEOID,county_name,state,state_name,MRR2010,TractsHTC ,TotPopinHTCTracts,TotPopinHHsHTCTracts,TotPopACS18,TotUnder5,WhiteAloneOrCombo,BlackAloneOrCombo,AmerIndAloneorCombo,AsianAloneOrCombo,NatHawAloneOrCombo,Hispanic,TotPopBornOutUS,FB2010Plus,FB2000Plus,FBNotCit2010Plus,FBNotCit2000Plus,TotPopBornOutUS_IncNative,FB2010Plus_IncNative,FB2000Plus_IncNative,HH_SingleParent,TotHH,Owner_TOTAL,Renter_TOTAL,HHer15to34,HHer35to54,HHer55to64,HHer65plus,TotPopinHHs,HH_Crowded,HH_Owner_Crowded,HH_Renter_Crowded,Units_TOTAL,Units_2Plus,Units_10Plus,Moved2015later,Move10to14,Moved00to09,Moved90to99,Moved1989earlier,GroupQuarterACS18,NoInternet,Internet_NoSub,Internet,DialUpOnly,Broadband_Any,Cellular,CellularOnly,Broadband_CableFiberOpticDSL,Broadband_CableFiberOpticDSLOnly,Satellite,SatelliteOnly,OtherOnly,LEPHHs,LEPspanHHs,LEPindoeurHHs,LEPapacHHs,LEPotherHHs,Poverty_TOTAL,Poverty_Less100,Poverty_Less150,Poverty_Less200
48261,Kenedy County,48, Texas,0.65942029,1,595,590,595,85,573,0,0,1,0,522,99,10,10,10,10,99,10,10,10,209,71,138,42,51,21,95,590,11,0,11,303,10,0,16,48,44,29,72,5,115,0,94,0,94,78,61,29,16,4,0,0,92,92,0,0,0,595,42,213,229
48263,Kent County,48, Texas,0.816513761,0,0,0,749,33,669,8,20,0,0,122,18,0,18,0,0,18,0,18,13,318,223,95,14,83,91,130,707,0,0,0,543,0,0,35,52,93,31,107,42,79,15,224,6,218,177,6,209,41,10,0,0,3,3,0,0,0,707,77,96,220
48265,Kerr County,48, Texas,0.800343864,1,4146,4119,51365,2627,47008,975,1234,603,65,13702,3574,644,1493,628,1414,3969,669,1546,2212,20766,14970,5796,2581,5280,4194,8711,49618,624,246,378,24402,2869,832,3684,5489,6077,2777,2739,1747,3374,875,16517,188,16329,11751,2365,12545,3804,1766,514,94,506,415,30,61,0,49789,6601,12296,17628
48267,Kimble County,48, Texas,0.747936159,1,2382,2354,4408,270,4066,8,103,0,5,1114,261,0,45,0,37,365,0,45,190,1948,1480,468,214,466,467,801,4356,30,16,14,3262,153,8,147,574,451,364,412,52,490,142,1316,11,1305,874,214,672,194,513,189,0,104,104,0,0,0,4353,928,1336,1939
48269,King County,48, Texas,0.745283019,0,0,0,228,17,226,0,0,0,0,38,9,2,7,2,7,9,2,7,6,91,34,57,16,21,26,28,228,0,0,0,148,13,3,14,14,33,12,18,0,12,14,65,0,65,49,7,48,14,12,0,0,2,2,0,0,0,228,20,27,51
48271,Kinney County,48, Texas,0.740281224,0,0,0,3675,87,3556,3,7,0,0,2297,638,165,259,165,237,817,230,344,60,1170,868,302,119,328,231,492,3437,10,3,7,1890,201,52,79,401,205,215,270,238,475,59,636,0,636,178,64,535,409,49,37,0,38,38,0,0,0,3437,640,1434,1685
48273,Kleberg County,48, Texas,0.73377392,2,14321,12838,31425,2222,28270,1461,118,966,0,22849,1874,502,1058,386,833,2329,561,1295,1494,10946,5689,5257,3647,3235,1619,2445,29563,698,180,518,13284,3061,1019,2814,3087,2317,913,1815,1862,2258,606,8082,31,8051,6668,1882,5813,1188,559,78,2,541,541,0,0,0,29557,7727,10728,13804
48275,Knox County,48, Texas,0.778561354,0,0,0,3733,279,3263,283,40,6,0,1269,268,41,105,37,97,276,41,105,122,1330,1122,208,212,402,273,443,3585,43,29,14,2038,124,0,161,375,370,147,277,148,362,53,915,2,913,629,160,709,250,112,7,6,94,93,0,1,0,3590,526,1043,1386
48277,Lamar County,48, Texas,0.780450302,0,0,0,49532,3327,42220,6953,1408,498,195,3804,2089,259,1313,194,968,2430,290,1431,2477,19313,12552,6761,3594,6090,3927,5702,48777,458,226,232,22692,3483,1244,3295,5907,5105,2588,2418,755,5562,938,12813,44,12769,8076,2179,8520,3778,2261,729,86,203,115,35,4,49,48789,8685,14579,20884
48279,Lamb County,48, Texas,0.736180905,2,5989,5871,13262,970,11892,782,179,110,0,7325,1374,208,480,182,438,1477,208,516,721,4754,3345,1409,969,1648,910,1227,13062,162,82,80,6072,522,111,788,1179,1120,744,923,200,1422,221,3111,30,3081,2129,835,2090,853,235,44,0,283,277,6,0,0,13007,3064,5244,6520
48281,Lampasas County,48, Texas,0.796992481,0,0,0,20640,1136,18947,970,362,417,125,4025,872,56,309,48,255,1696,154,601,777,7738,5849,1889,1036,2679,1763,2260,20378,178,104,74,9304,714,206,1220,1913,2655,938,1012,262,1605,236,5897,82,5815,3748,1018,3583,1403,1417,556,0,80,42,0,38,0,20384,2300,4488,5992
48283,La Salle County,48, Texas,0.584065934,1,7409,6471,7409,508,5936,114,136,166,0,6104,622,140,413,140,313,759,140,503,233,2216,1515,701,453,745,238,780,6471,167,63,104,2977,121,29,383,621,479,351,382,938,857,29,1330,0,1330,580,94,1100,664,210,86,0,384,384,0,0,0,6471,786,1827,2505
48285,Lavaca County,48, Texas,0.866603744,0,0,0,19941,1189,16073,1582,127,100,5,3694,921,105,440,92,412,974,105,447,770,7756,5820,1936,1321,2134,1545,2756,19499,561,272,289,10427,501,132,868,1890,2250,1158,1590,442,1870,157,5729,58,5671,4706,579,3454,576,2487,150,26,160,119,36,5,0,19490,2271,3949,6089
48287,Lee County,48, Texas,0.774585422,0,0,0,16952,913,13603,2015,64,182,7,3970,1387,69,610,69,504,1524,72,653,794,6104,4812,1292,818,2200,1322,1764,16450,329,279,50,7730,444,119,683,1511,1790,897,1223,502,1338,151,4615,23,4592,3198,1019,2297,900,1050,302,149,221,189,13,15,4,16487,2335,4106,5630
48289,Leon County,48, Texas,0.693590582,2,11577,11463,17098,1075,15328,1282,169,138,52,2457,1049,39,396,39,357,1060,39,396,529,6249,4907,1342,599,1771,1387,2492,16984,171,78,93,9715,391,30,904,1494,1945,879,1027,114,1476,230,4543,79,4464,3168,1136,2073,636,1273,513,28,171,162,0,9,0,16995,2824,5121,6501
48291,Liberty County,48, Texas,0.733161856,6,21604,20967,81862,5715,67306,8590,842,639,28,19098,6464,791,2668,791,2194,7063,917,2824,2593,26203,19501,6702,4875,9858,4787,6683,74682,1222,971,251,30690,2449,1086,4188,7195,8220,3382,3218,7180,5853,445,19905,132,19773,16081,7145,9745,2456,3173,976,59,994,932,0,62,0,74346,11047,20953,29597
48293,Limestone County,48, Texas,0.683509645,7,21737,20785,23515,1508,18093,4232,481,194,75,5101,2409,218,979,183,714,2511,270,1031,934,8169,6116,2053,1143,2656,1801,2569,22563,359,273,86,10640,856,221,1289,1939,2569,1252,1120,952,2521,584,5064,46,5018,3400,900,3311,1220,946,281,21,422,366,3,32,21,22659,4670,7927,10770
48295,Lipscomb County,48, Texas,0.758928571,0,0,0,3469,268,3085,73,118,51,0,1051,409,59,143,59,133,437,66,150,119,1256,926,330,290,394,251,321,3424,43,27,16,1525,78,3,189,339,297,190,241,45,207,40,1009,6,1003,501,94,698,364,234,98,18,59,59,0,0,0,3393,386,775,1083
48297,Live Oak County,48, Texas,0.652970297,4,12123,10629,12123,655,11357,361,68,141,0,4782,822,156,375,156,361,858,156,375,186,3675,2970,705,456,984,865,1370,10629,124,101,23,6208,223,21,549,869,1124,501,632,1494,1410,106,2159,47,2112,1409,519,1113,536,615,118,5,202,202,0,0,0,10639,1735,2853,4217
48299,Llano County,48, Texas,0.827006845,0,0,0,20640,796,19927,57,761,123,0,2113,850,183,423,165,357,1118,183,477,485,8491,6791,1700,741,1513,1820,4417,20437,344,185,159,15148,1593,423,1200,2389,2652,1475,775,203,1716,250,6525,75,6450,4289,974,3637,1140,2131,752,49,103,91,3,9,0,20422,2376,4835,6793
48301,Loving County,48, Texas,0.911764706,0,0,0,102,19,99,0,3,0,0,16,16,0,0,0,0,16,0,0,0,33,21,12,10,0,11,12,102,7,7,0,70,3,3,10,3,0,17,3,0,9,0,24,0,24,8,2,16,16,6,0,0,3,3,0,0,0,102,19,19,19
48303,Lubbock County,48, Texas,0.782038425,11,40250,40093,301454,20437,251710,25340,5307,8641,425,105514,17982,3895,9088,3522,7096,21018,4413,10187,14305,112185,61951,50234,35433,35591,18020,23141,289419,3554,1206,2348,125285,31824,18102,28847,36701,24070,10402,12165,12035,18946,6899,86340,505,85835,62785,10144,71322,20966,7624,1017,226,3357,2682,245,330,100,289204,54723,86246,114619
48305,Lynn County,48, Texas,0.762088975,0,0,0,5808,393,5264,99,115,47,4,2751,326,10,147,10,115,433,55,232,248,2133,1467,666,372,672,416,673,5757,66,36,30,2668,190,65,274,595,527,262,475,51,543,77,1513,34,1479,1106,378,1005,316,160,33,0,100,97,3,0,0,5761,1090,2110,2643
48307,McCulloch County,48, Texas,0.816403569,0,0,0,8098,536,7132,218,262,49,0,2587,275,18,18,18,18,318,18,20,435,3255,2435,820,497,1020,612,1126,7947,62,30,32,4302,402,35,638,787,757,396,677,151,712,133,2410,18,2392,1659,436,1488,434,575,252,0,147,142,5,0,0,7866,1266,2152,3282
48309,McLennan County,48, Texas,0.75730718,15,65373,63376,248429,17541,198561,38530,2851,5116,366,64733,21695,4071,9973,3600,8474,24336,4472,10869,11880,89034,52210,36824,23037,28733,15582,21682,239069,2876,1472,1404,99947,24257,11496,20639,27248,20802,9166,11179,9360,17255,5488,66291,422,65869,47273,10578,50222,15884,6347,1514,291,5556,4953,105,336,162,238760,45964,73677,99706
48311,McMullen County,48, Texas,0.675182482,1,662,662,662,45,652,0,4,0,0,332,15,12,14,12,14,18,12,14,25,223,163,60,24,66,31,102,662,25,8,17,390,3,0,17,63,57,9,77,0,66,4,153,0,153,100,26,102,34,36,0,3,10,10,0,0,0,662,85,123,174
48313,Madison County,48, Texas,0.726264539,2,7267,3764,14128,648,10878,2488,321,441,26,3230,1340,386,680,386,650,1444,403,717,457,4201,3093,1108,687,1408,807,1299,10465,282,121,161,5253,307,166,597,1056,1395,633,520,3663,1191,182,2828,16,2812,2219,952,1232,333,630,176,48,116,110,6,0,0,10460,1463,2616,3606
48315,Marion County,48, Texas,0.808602151,0,0,0,10083,435,7438,2409,75,32,38,406,186,24,96,9,70,245,24,96,219,4459,3498,961,438,1287,1101,1633,9971,118,68,50,6318,300,16,452,1197,1529,714,567,112,1693,81,2685,45,2640,1972,1139,1205,507,385,121,0,77,66,0,11,0,9949,2061,3358,4784
48317,Martin County,48, Texas,0.711413748,1,3913,3842,5614,468,4686,48,94,4,9,2574,388,7,149,3,145,388,7,149,196,1626,1250,376,266,706,273,381,5543,119,62,57,1860,34,0,118,388,663,147,310,71,450,103,1073,3,1070,682,141,847,330,132,48,2,62,56,6,0,0,5539,595,1237,1708
48319,Mason County,48, Texas,0.760537569,0,0,0,4161,213,3892,20,313,92,0,978,413,86,140,86,133,624,196,250,129,1667,1184,483,171,456,329,711,4150,9,9,0,2715,77,36,237,393,518,243,276,11,524,94,1049,9,1040,588,153,675,278,300,100,11,112,105,0,7,0,4135,602,1080,1629
48321,Matagorda County,48, Texas,0.732450023,4,12080,12023,36743,2579,27540,4012,682,735,53,15441,4072,787,1776,566,1325,4511,848,1931,1346,13636,9313,4323,2389,4348,3276,3623,36359,585,325,260,19315,2911,971,1951,4105,3599,1689,2292,384,4692,638,8306,137,8169,5253,1672,5104,2008,1693,679,90,1169,1127,7,35,0,36261,7293,11656,14833
48323,Maverick County,48, Texas,0.700461336,4,34557,34339,57970,5540,54002,441,720,269,32,55206,17857,2907,5281,2677,4492,19619,3163,5997,2820,16307,10766,5541,3139,6464,2872,3832,57665,1832,904,928,18352,3795,991,2403,4549,4050,2059,3246,305,6635,420,9252,2,9250,7072,1837,7137,1921,508,52,0,4716,4710,0,6,0,57660,15467,24835,31619
48325,Medina County,48, Texas,0.775188588,2,7403,7403,49334,2891,45829,1490,506,528,43,25470,2628,253,574,253,501,3296,271,796,1590,15470,12349,3121,1871,5387,3447,4765,46806,394,303,91,18490,899,234,1919,3598,5023,2467,2463,2528,3648,412,11410,109,11301,7715,2024,6106,2161,3249,1124,54,464,464,0,0,0,46753,4855,9276,13152
48327,Menard County,48, Texas,0.723595506,1,2123,2074,2123,26,1885,24,125,0,0,728,154,30,30,30,30,155,30,30,67,992,634,358,116,299,193,384,2074,27,27,0,1844,64,0,59,372,206,147,208,49,362,61,569,7,562,413,200,292,84,89,52,0,109,109,0,0,0,2074,205,413,952
48329,Midland County,48, Texas,0.776807261,4,21206,20590,164194,14261,141338,12039,2106,4341,245,72325,21799,4708,10245,4439,8524,23091,4976,10646,6718,55980,37361,18619,16120,19264,10409,10187,162332,3388,1008,2380,60214,14100,6753,13062,17271,13516,5751,6380,1862,7475,1641,46864,60,46804,34815,6000,36878,10475,3950,910,141,2851,2598,20,221,12,162314,14628,24202,37548
48331,Milam County,48, Texas,0.802492212,1,2281,2281,24664,1548,21382,2866,426,232,80,6459,1133,56,238,45,181,1446,95,286,900,9381,6432,2949,1555,2812,1965,3049,24168,442,303,139,11442,880,181,1371,2331,2704,1353,1622,496,2941,382,6058,90,5968,4550,1590,3227,887,1600,423,36,259,233,0,26,0,24155,3531,7047,10204
48333,Mills County,48, Texas,0.772678186,0,0,0,4902,177,4826,10,11,13,0,968,326,45,71,0,26,380,45,71,161,1750,1427,323,142,413,413,782,4734,40,34,6,2903,124,8,196,371,605,280,298,168,469,36,1245,22,1223,628,174,960,511,121,61,0,63,63,0,0,0,4724,799,1238,1944
48335,Mitchell County,48, Texas,0.780885781,0,0,0,8558,446,6908,1014,170,36,61,3381,513,80,259,32,165,520,80,259,167,2441,1899,542,427,1001,366,647,6308,148,141,7,4075,174,37,354,688,722,299,378,2250,676,45,1720,58,1662,1221,266,965,337,420,72,7,139,139,0,0,0,6164,559,1292,1804
48337,Montague County,48, Texas,0.848857645,0,0,0,19409,1108,19051,460,246,52,0,2111,939,133,422,128,383,1097,156,486,656,7995,5680,2315,1335,2404,1627,2629,19061,257,156,101,10259,467,117,1148,2339,2614,916,978,348,2183,207,5605,15,5590,4520,1827,2819,675,1120,313,14,274,274,0,0,0,19076,2711,4755,6673
48339,Montgomery County,48, Texas,0.789738111,5,35397,35358,554445,37835,492677,31052,7737,19554,1036,131147,73760,14036,39581,12982,31815,82749,16185,43760,18746,192823,137540,55283,34991,79331,38343,40158,551333,6990,3526,3464,210326,32794,24520,41154,62188,58723,19942,10816,3112,18543,4549,169731,702,169029,130717,22824,138471,33081,17468,3316,127,7128,6098,238,702,90,550453,54526,96608,139506
48341,Moore County,48, Texas,0.720699006,3,16627,16570,21801,1950,16594,1189,410,1776,0,11973,5427,716,2536,693,2168,5637,767,2621,668,6626,4302,2324,1694,2504,1167,1261,21632,473,232,241,8038,1134,191,1320,1864,1698,1069,675,169,1248,212,5166,2,5164,4293,1466,3397,764,493,40,4,1064,950,0,90,24,21512,3319,5794,8517
48343,Morris County,48, Texas,0.739091115,1,4525,4472,12424,708,8867,3059,174,59,6,1176,437,24,116,13,94,559,36,158,471,5048,3760,1288,681,1554,1083,1730,12272,175,104,71,6047,580,74,571,1379,1568,625,905,152,1107,44,3897,10,3887,3141,1854,1584,614,421,99,0,22,22,0,0,0,12252,1999,3200,4564
48345,Motley County,48, Texas,0.762711864,0,0,0,1156,58,1041,44,9,0,0,224,0,0,0,0,0,2,0,0,71,465,315,150,97,85,79,204,1156,26,26,0,786,2,2,69,105,90,105,96,0,123,18,324,1,323,223,34,256,86,33,11,0,0,0,0,0,0,1156,111,285,549
48347,Nacogdoches County,48, Texas,0.759566235,6,24774,19656,65558,4385,51089,12492,942,1266,40,12565,5296,390,2691,333,2369,5906,491,2919,2933,23904,13445,10459,6731,7256,4132,5785,60127,938,336,602,28332,6384,3075,5234,7090,6214,2697,2669,5431,4724,895,18285,161,18124,14289,3420,12685,2897,2729,667,31,862,827,9,11,15,60050,14631,21747,27622
48349,Navarro County,48, Texas,0.743391598,4,14420,14355,48583,3492,37516,6924,1309,431,628,13013,6087,663,2573,583,2011,6290,676,2611,2265,17397,12091,5306,2830,6316,3513,4738,47673,765,398,367,20763,2199,663,2672,4889,5134,2338,2364,910,3970,977,12450,81,12369,8541,3468,6914,2889,2157,708,55,1078,987,39,52,0,47625,8655,14325,20500
48351,Newton County,48, Texas,0.684638256,3,12100,11932,14057,679,11088,2884,186,171,0,497,220,15,91,15,91,280,15,142,582,4978,4303,675,464,1712,1100,1702,13889,99,82,17,7268,70,12,481,1048,1401,956,1092,168,1530,279,3169,47,3122,2130,760,1616,548,1184,306,10,0,0,0,0,0,13883,2853,4227,5853
48353,Nolan County,48, Texas,0.777797867,1,1869,1824,14966,1094,13270,787,168,153,37,5527,840,340,537,320,426,887,347,544,489,5469,3668,1801,960,1777,1064,1668,14682,263,107,156,7068,1050,307,965,1317,1363,778,1046,284,1409,207,3853,4,3849,2826,578,2663,754,791,138,31,349,349,0,0,0,14659,2220,4218,6064
48355,Nueces County,48, Texas,0.740097271,29,113270,110264,360486,24665,329394,14843,2878,9251,530,228462,30786,6220,13762,5640,10589,35087,6962,15395,17486,128926,74572,54354,28713,45601,24423,30189,352497,6304,2844,3460,148168,41098,15184,28022,38358,29143,14672,18731,7989,23985,3118,101823,243,101580,79919,19501,78012,19381,6475,1027,327,5663,5078,37,505,43,352632,57686,95127,131892
48357,Ochiltree County,48, Texas,0.770730288,0,0,0,10348,904,9498,214,363,43,0,5564,2106,362,945,362,880,2124,375,958,296,3443,2506,937,759,1281,707,696,10285,230,111,119,4093,411,213,442,762,1083,477,679,63,733,218,2492,20,2472,1660,350,1849,699,317,60,53,342,338,0,4,0,10282,1252,2583,4086
48359,Oldham County,48, Texas,0.779179811,0,0,0,2090,117,1974,159,10,14,0,353,52,21,30,9,18,70,23,32,23,527,408,119,70,168,124,165,1493,15,13,2,699,61,5,73,112,147,89,106,597,87,36,404,3,401,267,79,259,105,66,29,0,10,9,0,1,0,1520,182,292,484
48361,Orange County,48, Texas,0.77667045,1,5403,5403,84047,5725,75074,7734,964,1188,68,6165,2532,231,1224,213,1032,2766,277,1288,3833,31989,24313,7676,5919,11273,6613,8184,83254,913,548,365,36987,4219,1464,4899,8496,8694,4188,5712,793,6235,1194,24560,51,24509,18046,5411,17192,5500,2433,719,23,220,113,71,36,0,82903,11445,19690,26624
48363,Palo Pinto County,48, Texas,0.783668192,0,0,0,28317,1726,26553,799,314,268,96,5625,1998,280,941,243,752,2174,280,956,1147,10312,7500,2812,1609,3402,2034,3267,28062,458,277,181,15449,1632,560,1756,3019,2759,1304,1474,255,2445,359,7508,53,7455,5678,1395,4959,1309,1311,276,8,359,338,21,0,0,27930,4945,8136,11452
48365,Panola County,48, Texas,0.740004966,3,10297,10297,23440,1430,19138,4116,101,79,17,2013,845,52,375,52,344,916,52,375,937,8827,6583,2244,1457,2858,2017,2495,23004,283,185,98,11145,613,156,1248,2324,2577,1119,1559,436,2420,149,6258,139,6119,4313,1819,2995,965,1474,587,129,90,90,0,0,0,22836,3623,6356,8879
48367,Parker County,48, Texas,0.81961895,0,0,0,129802,7993,123670,2541,2323,1247,148,15562,6289,1202,2873,1169,2491,7897,1581,3467,3473,44255,34440,9815,6780,16586,9563,11326,128129,1311,940,371,49492,3697,1219,7205,13211,12569,6582,4688,1673,5442,1546,37267,192,37075,29631,5756,22860,4222,9200,2097,443,682,629,53,0,0,128067,10627,19112,29934
48369,Parmer County,48, Texas,0.743047158,0,0,0,9852,760,8635,177,195,100,24,6201,2080,265,839,240,642,2290,271,957,353,3318,2301,1017,655,1223,664,776,9776,334,185,149,3793,302,121,478,789,838,523,690,76,1026,271,2021,33,1988,1425,356,1488,470,200,48,9,349,337,2,10,0,9694,1594,2970,3916
48371,Pecos County,48, Texas,0.711282411,2,8204,6051,15797,1102,13200,659,173,82,25,10837,2161,255,746,212,585,2538,281,816,450,4557,3235,1322,1041,1506,807,1203,13644,261,143,118,5673,541,282,655,1263,1101,616,922,2153,1484,302,2771,14,2757,1601,424,1829,792,789,212,20,539,525,0,14,0,13659,1684,3271,5395
48373,Polk County,48, Texas,0.750551702,3,16972,13764,47837,2588,41075,5283,1317,422,111,7193,3082,676,1388,662,1271,3402,681,1466,2313,17803,13601,4202,2528,5359,4440,5476,44168,610,361,249,25121,1363,408,3018,4781,5471,2530,2003,3669,4633,1122,12048,239,11809,8435,3418,7068,2650,1564,429,38,478,450,12,6,10,44136,7634,12770,18017
48375,Potter County,48, Texas,0.755892464,12,36122,35593,120899,9808,98042,13986,1958,7229,210,45905,19443,3752,10277,3653,8780,20371,4031,10723,6114,43944,24315,19629,12084,15034,7506,9320,113868,2523,909,1614,49656,10998,5314,10434,13285,10190,4911,5124,7031,11073,2059,30812,137,30675,21707,6406,22423,7624,2831,511,103,3469,2308,95,732,334,113740,22887,40009,53895
48377,Presidio County,48, Texas,0.664856478,2,7123,7118,7123,506,6743,0,80,180,0,5956,2912,484,1203,484,1146,3000,505,1224,238,2627,1403,1224,316,912,367,1032,7118,208,82,126,4043,417,28,209,775,840,337,466,5,1233,190,1204,0,1204,954,242,910,206,96,21,23,947,924,0,23,0,7118,2379,3728,4617
48379,Rains County,48, Texas,0.772042411,0,0,0,11473,566,10619,420,81,126,6,1019,387,78,109,78,83,453,78,109,368,4331,3407,924,486,1305,830,1710,11409,187,99,88,5369,197,57,649,1103,1397,708,474,64,1001,199,3131,17,3114,2253,644,1624,520,986,284,0,53,50,0,3,0,11382,1261,2428,3620
48381,Randall County,48, Texas,0.804143785,3,7228,7123,132475,8654,122449,5157,2318,2923,379,27678,6981,1121,3391,1060,2519,8073,1298,3840,4541,49187,34560,14627,10969,16956,9276,11986,130109,1053,523,530,54389,9670,5718,10104,15167,12707,5678,5531,2366,5235,1386,42566,187,42379,32120,4797,35219,8889,3707,618,146,940,552,151,114,123,129832,11236,19539,29659
48383,Reagan County,48, Texas,0.763461538,0,0,0,3752,264,1586,40,4,0,0,2652,755,263,334,258,310,766,264,335,132,1147,801,346,317,440,211,179,3716,12,12,0,1320,98,0,195,304,309,138,201,36,305,42,800,0,800,545,31,693,192,134,40,0,152,152,0,0,0,3716,549,941,1223
48385,Real County,48, Texas,0.666400638,1,3389,3275,3389,228,3356,6,0,2,0,672,100,1,60,1,58,133,1,60,126,1227,1000,227,73,208,330,616,3275,31,19,12,2734,27,0,117,328,374,161,247,114,433,20,774,9,765,295,112,621,395,89,30,0,26,26,0,0,0,3292,751,1338,1645
48387,Red River County,48, Texas,0.776836158,1,2365,2365,12275,518,10003,2173,228,20,0,902,280,8,18,8,18,411,67,127,434,5048,3833,1215,745,1282,1241,1780,12077,45,20,25,6914,549,151,502,1216,1555,860,915,198,1632,216,3200,68,3132,1947,804,1682,743,831,360,2,20,15,5,0,0,12052,2214,3943,5251
48389,Reeves County,48, Texas,0.784153005,1,4309,2188,15125,958,12016,519,66,244,41,11352,3089,715,1214,715,1190,3124,715,1214,288,3713,2625,1088,654,1447,640,972,12919,177,84,93,4625,487,109,415,905,935,617,841,2206,1291,291,2131,27,2104,1326,288,1565,610,309,126,0,440,406,34,0,0,12821,1482,3016,4011
48391,Refugio County,48, Texas,0.748065015,1,3562,3562,7236,470,6204,624,204,67,0,3631,166,4,40,4,30,221,4,56,332,2577,1829,748,289,840,496,952,7070,67,31,36,3725,234,6,289,596,664,383,645,166,758,51,1768,8,1760,1351,407,1197,308,297,59,0,45,45,0,0,0,7055,1300,1949,2667
48393,Roberts County,48, Texas,0.794642857,0,0,0,885,32,872,9,19,17,0,123,27,0,0,0,0,31,0,0,29,311,232,79,45,112,52,102,885,0,0,0,411,10,0,45,91,69,46,60,0,49,14,248,0,248,158,37,166,49,79,31,3,0,0,0,0,0,867,106,180,203
48395,Robertson County,48, Texas,0.75012969,1,1693,1667,16890,979,13194,3386,208,145,22,3481,1029,201,530,169,421,1228,276,631,587,6358,4805,1553,967,2152,1284,1955,16693,282,228,54,8752,610,66,772,1519,2212,937,918,197,1553,267,4538,8,4530,3582,1524,2126,448,1073,337,20,246,128,0,19,99,16681,2094,4020,5757
48397,Rockwall County,48, Texas,0.809843489,1,6724,6724,93642,5826,82708,6456,919,3538,48,16206,8497,1147,3769,806,2733,10180,1449,4457,2194,31649,25421,6228,5052,14067,6159,6371,92998,625,344,281,33038,2701,1482,5558,10252,11050,3050,1739,644,2117,604,28928,41,28887,22277,2666,24080,5659,4454,516,40,605,506,76,23,0,92880,5267,10392,16313
48399,Runnels County,48, Texas,0.841680129,0,0,0,10310,573,9619,352,68,25,0,3495,426,53,84,49,77,483,73,112,425,3749,2611,1138,615,1076,790,1268,10091,62,45,17,5249,245,15,626,958,920,585,660,219,1081,152,2516,20,2496,1812,749,1338,485,428,114,45,67,46,2,19,0,9948,1412,2736,4225
48401,Rusk County,48, Texas,0.751512635,3,9950,9940,53595,3167,43059,9599,621,374,52,8855,3741,310,1464,279,1164,4009,323,1505,2123,17960,13767,4193,3123,5847,3659,5331,48704,507,240,267,21519,1147,293,2308,5257,5206,2339,2850,4891,5617,1149,11194,279,10915,7245,2427,6547,2660,2050,569,181,501,456,23,22,0,48474,6212,12635,17918
